idx,code,new_code,ast,actual label
308,"```python
def do_algebra(operator, operand):
    """"""
    Given two lists operator, and operand. The first list has basic algebra operations, and 
    the second list is a list of integers. Use the two given lists to build the algebric 
    expression and return the evaluation of this expression.

    The basic algebra operations:
    Addition ( + ) 
    Subtraction ( - ) 
    Multiplication ( * ) 
    Floor division ( // ) 
    Exponentiation ( ** ) 

    Example:
    operator['+', '*', '-']
    array = [2, 3, 4, 5]
    result = 2 + 3 * 4 - 5
    => result = 9

    Note:
        The length of operator list is equal to the length of operand list minus one.
        Operand is a list of of non-negative integers.
        Operator list has at least one operator, and operand list has at least two operands.

    """"""
    expression = str(operand[0])
    for i in range(len(operator)):
        expression += operator[i] + str(operand[i + 1])
    return eval(expression)
```","```python
def do_algebra(var_1, var_2):
    """"""
    Given two lists operator, and operand. The first list has basic algebra operations, and 
    the second list is a list of integers. Use the two given lists to build the algebric 
    expression and return the evaluation of this expression.

    The basic algebra operations:
    Addition ( + ) 
    Subtraction ( - ) 
    Multiplication ( * ) 
    Floor division ( // ) 
    Exponentiation ( ** ) 

    Example:
    operator['+', '*', '-']
    array = [2, 3, 4, 5]
    result = 2 + 3 * 4 - 5
    => result = 9

    Note:
        The length of operator list is equal to the length of operand list minus one.
        Operand is a list of of non-negative integers.
        Operator list has at least one operator, and operand list has at least two operands.

    """"""
    var_3 = str(var_2[0])
    for var_4 in range(len(var_1)):
        var_3 += var_1[var_4] + str(var_2[var_4 + 1])
    return eval(var_3)
```","module::left ERROR::left string::left ` ` string::right ` ERROR::right expression_statement::left python expression_statement::right function_definition::left def do_algebra parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left string::left """""" 
    Given two lists operator, and operand. The first list has basic algebra operations, and 
    the second list is a list of integers. Use the two given lists to build the algebric 
    expression and return the evaluation of this expression.

    The basic algebra operations:
    Addition ( + ) 
    Subtraction ( - ) 
    Multiplication ( * ) 
    Floor division ( // ) 
    Exponentiation ( ** ) 

    Example:
    operator['+', '*', '-']
    array = [2, 3, 4, 5]
    result = 2 + 3 * 4 - 5
    => result = 9

    Note:
        The length of operator list is equal to the length of operand list minus one.
        Operand is a list of of non-negative integers.
        Operator list has at least one operator, and operand list has at least two operands.

     """""" string::right expression_statement::right expression_statement::left assignment::left var_3 = call::left str argument_list::left ( subscript::left var_2 [ 0 ] subscript::right ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for var_4 in call::left range argument_list::left ( call::left len argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left var_3 += binary_operator::left subscript::left var_1 [ var_4 ] subscript::right + call::left str argument_list::left ( subscript::left var_2 [ binary_operator::left var_4 + 1 binary_operator::right ] subscript::right ) argument_list::right call::right binary_operator::right augmented_assignment::right expression_statement::right block::right for_statement::right return_statement::left return call::left eval argument_list::left ( var_3 ) argument_list::right call::right return_statement::right block::right function_definition::right ERROR::left string::left ` ` string::right ` ERROR::right module::right",0
309,"    s = ''.join([char for char in s if char not in c])
    return (s,s[::-1] == s)
","    var_1 = ''.join([char for char in var_1 if char not in c])
    return (var_1,var_1[::-1] == var_1)
","module::left expression_statement::left assignment::left var_1 = call::left attribute::left string::left ' ' string::right . join attribute::right argument_list::left ( list_comprehension::left [ char for_in_clause::left for char in var_1 for_in_clause::right if_clause::left if comparison_operator::left char not in c comparison_operator::right if_clause::right ] list_comprehension::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return tuple::left ( var_1 , comparison_operator::left subscript::left var_1 [ slice::left : : unary_operator::left - 1 unary_operator::right slice::right ] subscript::right == var_1 comparison_operator::right ) tuple::right return_statement::right module::right",1
310,"    return string.swapcase()
","    return string.swapcase()
",module::left return_statement::left return call::left attribute::left string . swapcase attribute::right argument_list::left ( ) argument_list::right call::right return_statement::right module::right,1
311,"    n = len(grid)
    val = n * n + 1
    for i in range(n):
        for j in range(n):
            if grid[i][j] == 1:
                temp = []
                if i != 0:
                    temp.append(grid[i - 1][j])

                if j != 0:
                    temp.append(grid[i][j - 1])

                if i != n - 1:
                    temp.append(grid[i + 1][j])

                if j != n - 1:
                    temp.append(grid[i][j + 1])

                val = min(temp)

    ans = []
    for i in range(k):
        if i % 2 == 0:
            ans.append(1)
        else:
            ans.append(val)
    return ans
","    var_1 = len(grid)
    var_2 = var_1 * var_1 + 1
    for var_3 in range(var_1):
        for var_4 in range(var_1):
            if grid[var_3][var_4] == 1:
                var_5 = []
                if var_3 != 0:
                    var_5.append(grid[var_3 - 1][var_4])

                if var_4 != 0:
                    var_5.append(grid[var_3][var_4 - 1])

                if var_3 != var_1 - 1:
                    var_5.append(grid[var_3 + 1][var_4])

                if var_4 != var_1 - 1:
                    var_5.append(grid[var_3][var_4 + 1])

                var_2 = min(var_5)

    var_6 = []
    for var_3 in range(k):
        if var_3 % 2 == 0:
            var_6.append(1)
        else:
            var_6.append(var_2)
    return var_6
",module::left expression_statement::left assignment::left var_1 = call::left len argument_list::left ( grid ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_2 = binary_operator::left binary_operator::left var_1 * var_1 binary_operator::right + 1 binary_operator::right assignment::right expression_statement::right for_statement::left for var_3 in call::left range argument_list::left ( var_1 ) argument_list::right call::right : block::left for_statement::left for var_4 in call::left range argument_list::left ( var_1 ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left subscript::left grid [ var_3 ] subscript::right [ var_4 ] subscript::right == 1 comparison_operator::right : block::left expression_statement::left assignment::left var_5 = list::left [ ] list::right assignment::right expression_statement::right if_statement::left if comparison_operator::left var_3 != 0 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_5 . append attribute::right argument_list::left ( subscript::left subscript::left grid [ binary_operator::left var_3 - 1 binary_operator::right ] subscript::right [ var_4 ] subscript::right ) argument_list::right call::right expression_statement::right block::right if_statement::right if_statement::left if comparison_operator::left var_4 != 0 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_5 . append attribute::right argument_list::left ( subscript::left subscript::left grid [ var_3 ] subscript::right [ binary_operator::left var_4 - 1 binary_operator::right ] subscript::right ) argument_list::right call::right expression_statement::right block::right if_statement::right if_statement::left if comparison_operator::left var_3 != binary_operator::left var_1 - 1 binary_operator::right comparison_operator::right : block::left expression_statement::left call::left attribute::left var_5 . append attribute::right argument_list::left ( subscript::left subscript::left grid [ binary_operator::left var_3 + 1 binary_operator::right ] subscript::right [ var_4 ] subscript::right ) argument_list::right call::right expression_statement::right block::right if_statement::right if_statement::left if comparison_operator::left var_4 != binary_operator::left var_1 - 1 binary_operator::right comparison_operator::right : block::left expression_statement::left call::left attribute::left var_5 . append attribute::right argument_list::left ( subscript::left subscript::left grid [ var_3 ] subscript::right [ binary_operator::left var_4 + 1 binary_operator::right ] subscript::right ) argument_list::right call::right expression_statement::right block::right if_statement::right expression_statement::left assignment::left var_2 = call::left min argument_list::left ( var_5 ) argument_list::right call::right assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right expression_statement::left assignment::left var_6 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for var_3 in call::left range argument_list::left ( k ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left var_3 % 2 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_6 . append attribute::right argument_list::left ( 1 ) argument_list::right call::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left call::left attribute::left var_6 . append attribute::right argument_list::left ( var_2 ) argument_list::right call::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return var_6 return_statement::right module::right,1
312,"    vowels = ""aeiouAEIOU""
    vowels_replace = dict([(i, chr(ord(i) + 2)) for i in vowels])
    message = message.swapcase()
    return ''.join([vowels_replace[i] if i in vowels else i for i in message])
","    var_1 = ""aeiouAEIOU""
    var_2 = dict([(i, chr(ord(i) + 2)) for i in var_1])
    var_3 = var_3.swapcase()
    return ''.join([var_2[i] if i in var_1 else i for i in var_3])
","module::left expression_statement::left assignment::left var_1 = string::left "" aeiouAEIOU "" string::right assignment::right expression_statement::right expression_statement::left assignment::left var_2 = call::left dict argument_list::left ( list_comprehension::left [ tuple::left ( i , call::left chr argument_list::left ( binary_operator::left call::left ord argument_list::left ( i ) argument_list::right call::right + 2 binary_operator::right ) argument_list::right call::right ) tuple::right for_in_clause::left for i in var_1 for_in_clause::right ] list_comprehension::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = call::left attribute::left var_3 . swapcase attribute::right argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return call::left attribute::left string::left ' ' string::right . join attribute::right argument_list::left ( list_comprehension::left [ conditional_expression::left subscript::left var_2 [ i ] subscript::right if comparison_operator::left i in var_1 comparison_operator::right else i conditional_expression::right for_in_clause::left for i in var_3 for_in_clause::right ] list_comprehension::right ) argument_list::right call::right return_statement::right module::right",1
313,"    a, b = x.split(""/"")
    c, d = n.split(""/"")
    numerator = int(a) * int(c)
    denom = int(b) * int(d)
    if (numerator/denom == int(numerator/denom)):
        return True
    return False
","    var_1, var_2 = x.split(""/"")
    var_3, var_4 = n.split(""/"")
    var_5 = int(var_1) * int(var_3)
    var_6 = int(var_2) * int(var_4)
    if (var_5/var_6 == int(var_5/var_6)):
        return True
    return False
","module::left expression_statement::left assignment::left pattern_list::left var_1 , var_2 pattern_list::right = call::left attribute::left x . split attribute::right argument_list::left ( string::left "" / "" string::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left pattern_list::left var_3 , var_4 pattern_list::right = call::left attribute::left n . split attribute::right argument_list::left ( string::left "" / "" string::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_5 = binary_operator::left call::left int argument_list::left ( var_1 ) argument_list::right call::right * call::left int argument_list::left ( var_3 ) argument_list::right call::right binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left var_6 = binary_operator::left call::left int argument_list::left ( var_2 ) argument_list::right call::right * call::left int argument_list::left ( var_4 ) argument_list::right call::right binary_operator::right assignment::right expression_statement::right if_statement::left if parenthesized_expression::left ( comparison_operator::left binary_operator::left var_5 / var_6 binary_operator::right == call::left int argument_list::left ( binary_operator::left var_5 / var_6 binary_operator::right ) argument_list::right call::right comparison_operator::right ) parenthesized_expression::right : block::left return_statement::left return True return_statement::right block::right if_statement::right return_statement::left return False return_statement::right module::right",1
314,"```python
def sorted_list_sum(lst):
    """"""Write a function that accepts a list of strings as a parameter,
    deletes the strings that have odd lengths from it,
    and returns the resulted list with a sorted order,
    The list is always a list of strings and never an array of numbers,
    and it may contain duplicates.
    The order of the list should be ascending by length of each word, and you
    should return the list sorted by that rule.
    If two words have the same length, sort the list alphabetically.
    The function should return a list of strings in sorted order.
    You may assume that all words will have the same length.
    For example:
    assert list_sort([""aa"", ""a"", ""aaa""]) => [""aa""]
    assert list_sort([""ab"", ""a"", ""aaa"", ""cd""]) => [""ab"", ""cd""]
    """"""
    # Filter out strings with odd lengths
    even_length_strings = [s for s in lst if len(s) % 2 == 0]
    
    # Sort by length first, then alphabetically
    sorted_result = sorted(even_length_strings, key=lambda x: (len(x), x))
    
    return sorted_result
```","```python
def sorted_list_sum(var_1):
    """"""Write a function that accepts a list of strings as a parameter,
    deletes the strings that have odd lengths from it,
    and returns the resulted list with a sorted order,
    The list is always a list of strings and never an array of numbers,
    and it may contain duplicates.
    The order of the list should be ascending by length of each word, and you
    should return the list sorted by that rule.
    If two words have the same length, sort the list alphabetically.
    The function should return a list of strings in sorted order.
    You may assume that all words will have the same length.
    For example:
    assert list_sort([""aa"", ""a"", ""aaa""]) => [""aa""]
    assert list_sort([""ab"", ""a"", ""aaa"", ""cd""]) => [""ab"", ""cd""]
    """"""
    # Filter out strings with odd lengths
    var_2 = [s for s in var_1 if len(s) % 2 == 0]
    
    # Sort by length first, then alphabetically
    var_3 = sorted(var_2, key=lambda x: (len(x), x))
    
    return var_3
```","module::left ERROR::left string::left ` ` string::right ` ERROR::right expression_statement::left python expression_statement::right function_definition::left def sorted_list_sum parameters::left ( var_1 ) parameters::right : block::left expression_statement::left string::left """""" Write a function that accepts a list of strings as a parameter,
    deletes the strings that have odd lengths from it,
    and returns the resulted list with a sorted order,
    The list is always a list of strings and never an array of numbers,
    and it may contain duplicates.
    The order of the list should be ascending by length of each word, and you
    should return the list sorted by that rule.
    If two words have the same length, sort the list alphabetically.
    The function should return a list of strings in sorted order.
    You may assume that all words will have the same length.
    For example:
    assert list_sort([""aa"", ""a"", ""aaa""]) => [""aa""]
    assert list_sort([""ab"", ""a"", ""aaa"", ""cd""]) => [""ab"", ""cd""]
     """""" string::right expression_statement::right # Filter out strings with odd lengths expression_statement::left assignment::left var_2 = list_comprehension::left [ s for_in_clause::left for s in var_1 for_in_clause::right if_clause::left if comparison_operator::left binary_operator::left call::left len argument_list::left ( s ) argument_list::right call::right % 2 binary_operator::right == 0 comparison_operator::right if_clause::right ] list_comprehension::right assignment::right expression_statement::right # Sort by length first, then alphabetically expression_statement::left assignment::left var_3 = call::left sorted argument_list::left ( var_2 , keyword_argument::left key = lambda::left lambda lambda_parameters::left x lambda_parameters::right : tuple::left ( call::left len argument_list::left ( x ) argument_list::right call::right , x ) tuple::right lambda::right keyword_argument::right ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right ERROR::left string::left ` ` string::right ` ERROR::right module::right",0
315,"```python
def tri(n):
    """"""Everyone knows Fibonacci sequence, it was studied deeply by mathematicians in 
    the last couple centuries. However, what people don't know is Tribonacci sequence.
    Tribonacci sequence is defined by the recurrence:
    tri(1) = 3
    tri(n) = 1 + n / 2, if n is even.
    tri(n) =  tri(n - 1) + tri(n - 2) + tri(n + 1), if n is odd.
    For example:
    tri(2) = 1 + (2 / 2) = 2
    tri(4) = 3
    tri(3) = tri(2) + tri(1) + tri(4)
           = 2 + 3 + 3 = 8 
    You are given a non-negative integer number n, you have to a return a list of the 
    first n + 1 numbers of the Tribonacci sequence.
    Examples:
    tri(3) = [1, 3, 2, 8]
    """"""
    result = [0] * (n + 1)
    
    for i in range(n + 1):
        if i == 0:
            result[i] = 1
        elif i == 1:
            result[i] = 3
        elif i % 2 == 0:
            result[i] = 1 + i / 2
        else:
            result[i] = result[i - 1] + result[i - 2] + (1 + (i + 1) / 2)
    
    return result
```","```python
def tri(var_1):
    """"""Everyone knows Fibonacci sequence, it was studied deeply by mathematicians in 
    the last couple centuries. However, what people don't know is Tribonacci sequence.
    Tribonacci sequence is defined by the recurrence:
    tri(1) = 3
    tri(n) = 1 + n / 2, if n is even.
    tri(n) =  tri(n - 1) + tri(n - 2) + tri(n + 1), if n is odd.
    For example:
    tri(2) = 1 + (2 / 2) = 2
    tri(4) = 3
    tri(3) = tri(2) + tri(1) + tri(4)
           = 2 + 3 + 3 = 8 
    You are given a non-negative integer number n, you have to a return a list of the 
    first n + 1 numbers of the Tribonacci sequence.
    Examples:
    tri(3) = [1, 3, 2, 8]
    """"""
    var_2 = [0] * (var_1 + 1)
    
    for var_3 in range(var_1 + 1):
        if var_3 == 0:
            var_2[var_3] = 1
        elif var_3 == 1:
            var_2[var_3] = 3
        elif var_3 % 2 == 0:
            var_2[var_3] = 1 + var_3 / 2
        else:
            var_2[var_3] = var_2[var_3 - 1] + var_2[var_3 - 2] + (1 + (var_3 + 1) / 2)
    
    return var_2
```","module::left ERROR::left string::left ` ` string::right ` ERROR::right expression_statement::left python expression_statement::right function_definition::left def tri parameters::left ( var_1 ) parameters::right : block::left expression_statement::left string::left """""" Everyone knows Fibonacci sequence, it was studied deeply by mathematicians in 
    the last couple centuries. However, what people don't know is Tribonacci sequence.
    Tribonacci sequence is defined by the recurrence:
    tri(1) = 3
    tri(n) = 1 + n / 2, if n is even.
    tri(n) =  tri(n - 1) + tri(n - 2) + tri(n + 1), if n is odd.
    For example:
    tri(2) = 1 + (2 / 2) = 2
    tri(4) = 3
    tri(3) = tri(2) + tri(1) + tri(4)
           = 2 + 3 + 3 = 8 
    You are given a non-negative integer number n, you have to a return a list of the 
    first n + 1 numbers of the Tribonacci sequence.
    Examples:
    tri(3) = [1, 3, 2, 8]
     """""" string::right expression_statement::right expression_statement::left assignment::left var_2 = binary_operator::left list::left [ 0 ] list::right * parenthesized_expression::left ( binary_operator::left var_1 + 1 binary_operator::right ) parenthesized_expression::right binary_operator::right assignment::right expression_statement::right for_statement::left for var_3 in call::left range argument_list::left ( binary_operator::left var_1 + 1 binary_operator::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left var_3 == 0 comparison_operator::right : block::left expression_statement::left assignment::left subscript::left var_2 [ var_3 ] subscript::right = 1 assignment::right expression_statement::right block::right elif_clause::left elif comparison_operator::left var_3 == 1 comparison_operator::right : block::left expression_statement::left assignment::left subscript::left var_2 [ var_3 ] subscript::right = 3 assignment::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left binary_operator::left var_3 % 2 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left assignment::left subscript::left var_2 [ var_3 ] subscript::right = binary_operator::left 1 + binary_operator::left var_3 / 2 binary_operator::right binary_operator::right assignment::right expression_statement::right block::right elif_clause::right else_clause::left else : block::left expression_statement::left assignment::left subscript::left var_2 [ var_3 ] subscript::right = binary_operator::left binary_operator::left subscript::left var_2 [ binary_operator::left var_3 - 1 binary_operator::right ] subscript::right + subscript::left var_2 [ binary_operator::left var_3 - 2 binary_operator::right ] subscript::right binary_operator::right + parenthesized_expression::left ( binary_operator::left 1 + binary_operator::left parenthesized_expression::left ( binary_operator::left var_3 + 1 binary_operator::right ) parenthesized_expression::right / 2 binary_operator::right binary_operator::right ) parenthesized_expression::right binary_operator::right assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right ERROR::left string::left ` ` string::right ` ERROR::right module::right",0
316,"```python
def double_the_difference(lst):
    '''
    Given a list of numbers, return the sum of squares of the numbers
    in the list that are odd. Ignore numbers that are negative or not integers.
    
    double_the_difference([1, 3, 2, 0]) == 1 + 9 + 0 + 0 = 10
    double_the_difference([-1, -2, 0]) == 0
    double_the_difference([9, -2]) == 81
    double_the_difference([0]) == 0  
   
    If the input list is empty, return 0.
    '''
    total = 0
    for num in lst:
        # Check if the number is an integer, non-negative, and odd
        if isinstance(num, int) and not isinstance(num, bool) and num >= 0 and num % 2 == 1:
            total += num ** 2
    return total
```","```python
def double_the_difference(var_1):
    '''
    Given a list of numbers, return the sum of squares of the numbers
    in the list that are odd. Ignore numbers that are negative or not integers.
    
    double_the_difference([1, 3, 2, 0]) == 1 + 9 + 0 + 0 = 10
    double_the_difference([-1, -2, 0]) == 0
    double_the_difference([9, -2]) == 81
    double_the_difference([0]) == 0  
   
    If the input list is empty, return 0.
    '''
    var_2 = 0
    for var_3 in var_1:
        # Check if the number is an integer, non-negative, and odd
        if isinstance(var_3, int) and not isinstance(var_3, bool) and var_3 >= 0 and var_3 % 2 == 1:
            var_2 += var_3 ** 2
    return var_2
```","module::left ERROR::left string::left ` ` string::right ` ERROR::right expression_statement::left python expression_statement::right function_definition::left def double_the_difference parameters::left ( var_1 ) parameters::right : block::left expression_statement::left string::left ''' 
    Given a list of numbers, return the sum of squares of the numbers
    in the list that are odd. Ignore numbers that are negative or not integers.
    
    double_the_difference([1, 3, 2, 0]) == 1 + 9 + 0 + 0 = 10
    double_the_difference([-1, -2, 0]) == 0
    double_the_difference([9, -2]) == 81
    double_the_difference([0]) == 0  
   
    If the input list is empty, return 0.
     ''' string::right expression_statement::right expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right for_statement::left for var_3 in var_1 : # Check if the number is an integer, non-negative, and odd block::left if_statement::left if boolean_operator::left boolean_operator::left boolean_operator::left call::left isinstance argument_list::left ( var_3 , int ) argument_list::right call::right and not_operator::left not call::left isinstance argument_list::left ( var_3 , bool ) argument_list::right call::right not_operator::right boolean_operator::right and comparison_operator::left var_3 >= 0 comparison_operator::right boolean_operator::right and comparison_operator::left binary_operator::left var_3 % 2 binary_operator::right == 1 comparison_operator::right boolean_operator::right : block::left expression_statement::left augmented_assignment::left var_2 += binary_operator::left var_3 ** 2 binary_operator::right augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right ERROR::left string::left ` ` string::right ` ERROR::right module::right",0
317,"```python
def closest_integer(value):
    '''
    Create a function that takes a value (string) representing a number
    and returns the closest integer to it. If the number is equidistant
    from two integers, round it away from zero.

    Examples
    >>> closest_integer(""10"")
    10
    >>> closest_integer(""15.3"")
    15

    Note:
    Rounding away from zero means that if the given number is equidistant
    from two integers, the one you should return is the one that is the
    farthest from zero. For example closest_integer(""14.5"") should
    return 15 and closest_integer(""-14.5"") should return -15.
    '''
    num = float(value)
    
    if num >= 0:
        return int(num + 0.5)
    else:
        return int(num - 0.5)
```","```python
def closest_integer(var_1):
    '''
    Create a function that takes a value (string) representing a number
    and returns the closest integer to it. If the number is equidistant
    from two integers, round it away from zero.

    Examples
    >>> closest_integer(""10"")
    10
    >>> closest_integer(""15.3"")
    15

    Note:
    Rounding away from zero means that if the given number is equidistant
    from two integers, the one you should return is the one that is the
    farthest from zero. For example closest_integer(""14.5"") should
    return 15 and closest_integer(""-14.5"") should return -15.
    '''
    var_2 = float(var_1)
    
    if var_2 >= 0:
        return int(var_2 + 0.5)
    else:
        return int(var_2 - 0.5)
```","module::left ERROR::left string::left ` ` string::right ` ERROR::right expression_statement::left python expression_statement::right function_definition::left def closest_integer parameters::left ( var_1 ) parameters::right : block::left expression_statement::left string::left ''' 
    Create a function that takes a value (string) representing a number
    and returns the closest integer to it. If the number is equidistant
    from two integers, round it away from zero.

    Examples
    >>> closest_integer(""10"")
    10
    >>> closest_integer(""15.3"")
    15

    Note:
    Rounding away from zero means that if the given number is equidistant
    from two integers, the one you should return is the one that is the
    farthest from zero. For example closest_integer(""14.5"") should
    return 15 and closest_integer(""-14.5"") should return -15.
     ''' string::right expression_statement::right expression_statement::left assignment::left var_2 = call::left float argument_list::left ( var_1 ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if comparison_operator::left var_2 >= 0 comparison_operator::right : block::left return_statement::left return call::left int argument_list::left ( binary_operator::left var_2 + 0.5 binary_operator::right ) argument_list::right call::right return_statement::right block::right else_clause::left else : block::left return_statement::left return call::left int argument_list::left ( binary_operator::left var_2 - 0.5 binary_operator::right ) argument_list::right call::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right ERROR::left string::left ` ` string::right ` ERROR::right module::right",0
318,"```python
def get_row(lst, x):
    result = []
    for row_idx, row in enumerate(lst):
        for col_idx, val in enumerate(row):
            if val == x:
                result.append((row_idx, col_idx))
    
    # Sort by row ascending, then by column descending within each row
    result.sort(key=lambda coord: (coord[0], -coord[1]))
    
    return result
```","```python
def get_row(var_1, var_2):
    var_3 = []
    for var_4, var_5 in enumerate(var_1):
        for var_6, var_7 in enumerate(var_5):
            if var_7 == var_2:
                var_3.append((var_4, var_6))
    
    # Sort by row ascending, then by column descending within each row
    var_3.sort(key=lambda coord: (coord[0], -coord[1]))
    
    return var_3
```","module::left ERROR::left string::left ` ` string::right ` ERROR::right expression_statement::left python expression_statement::right function_definition::left def get_row parameters::left ( var_1 , var_2 ) parameters::right : block::left expression_statement::left assignment::left var_3 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for pattern_list::left var_4 , var_5 pattern_list::right in call::left enumerate argument_list::left ( var_1 ) argument_list::right call::right : block::left for_statement::left for pattern_list::left var_6 , var_7 pattern_list::right in call::left enumerate argument_list::left ( var_5 ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left var_7 == var_2 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_3 . append attribute::right argument_list::left ( tuple::left ( var_4 , var_6 ) tuple::right ) argument_list::right call::right expression_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right # Sort by row ascending, then by column descending within each row expression_statement::left call::left attribute::left var_3 . sort attribute::right argument_list::left ( keyword_argument::left key = lambda::left lambda lambda_parameters::left coord lambda_parameters::right : tuple::left ( subscript::left coord [ 0 ] subscript::right , unary_operator::left - subscript::left coord [ 1 ] subscript::right unary_operator::right ) tuple::right lambda::right keyword_argument::right ) argument_list::right call::right expression_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right ERROR::left string::left ` ` string::right ` ERROR::right module::right",0
319,"    return """".join([chr(((ord(ch) - 5 - ord(""a"")) % 26) + ord(""a"")) for ch in s])
","    return """".join([chr(((ord(ch) - 5 - ord(""a"")) % 26) + ord(""a"")) for ch in s])
","module::left return_statement::left return call::left attribute::left string::left "" "" string::right . join attribute::right argument_list::left ( list_comprehension::left [ call::left chr argument_list::left ( binary_operator::left parenthesized_expression::left ( binary_operator::left parenthesized_expression::left ( binary_operator::left binary_operator::left call::left ord argument_list::left ( ch ) argument_list::right call::right - 5 binary_operator::right - call::left ord argument_list::left ( string::left "" a "" string::right ) argument_list::right call::right binary_operator::right ) parenthesized_expression::right % 26 binary_operator::right ) parenthesized_expression::right + call::left ord argument_list::left ( string::left "" a "" string::right ) argument_list::right call::right binary_operator::right ) argument_list::right call::right for_in_clause::left for ch in s for_in_clause::right ] list_comprehension::right ) argument_list::right call::right return_statement::right module::right",1
320,"```python
def solution(lst):
    """"""Given a non-empty list of integers, return the sum of all of the odd elements that are in even positions.
    

    Examples
    solution([5, 8, 7, 1]) ==> 12
    solution([3, 3, 3, 3, 3]) ==> 9
    solution([30, 13, 24, 321]) ==>0
    """"""
    total = 0
    for i in range(len(lst)):
        if i % 2 == 0 and lst[i] % 2 != 0:
            total += lst[i]
    return total
```","```python
def solution(var_1):
    """"""Given a non-empty list of integers, return the sum of all of the odd elements that are in even positions.
    

    Examples
    solution([5, 8, 7, 1]) ==> 12
    solution([3, 3, 3, 3, 3]) ==> 9
    solution([30, 13, 24, 321]) ==>0
    """"""
    var_2 = 0
    for var_3 in range(len(var_1)):
        if var_3 % 2 == 0 and var_1[var_3] % 2 != 0:
            var_2 += var_1[var_3]
    return var_2
```","module::left ERROR::left string::left ` ` string::right ` ERROR::right expression_statement::left python expression_statement::right function_definition::left def solution parameters::left ( var_1 ) parameters::right : block::left expression_statement::left string::left """""" Given a non-empty list of integers, return the sum of all of the odd elements that are in even positions.
    

    Examples
    solution([5, 8, 7, 1]) ==> 12
    solution([3, 3, 3, 3, 3]) ==> 9
    solution([30, 13, 24, 321]) ==>0
     """""" string::right expression_statement::right expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right for_statement::left for var_3 in call::left range argument_list::left ( call::left len argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if boolean_operator::left comparison_operator::left binary_operator::left var_3 % 2 binary_operator::right == 0 comparison_operator::right and comparison_operator::left binary_operator::left subscript::left var_1 [ var_3 ] subscript::right % 2 binary_operator::right != 0 comparison_operator::right boolean_operator::right : block::left expression_statement::left augmented_assignment::left var_2 += subscript::left var_1 [ var_3 ] subscript::right augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right ERROR::left string::left ` ` string::right ` ERROR::right module::right",0
