idx,code,new_code,ast,actual label
266,"    ind=-1
    i=1
    while i<len(arr):
      if arr[i]<arr[i-1]:
        ind=i
      i+=1
    return ind
","    var_1=-1
    var_2=1
    while var_2<len(arr):
      if arr[var_2]<arr[var_2-1]:
        var_1=var_2
      var_2+=1
    return var_1
",module::left expression_statement::left assignment::left var_1 = unary_operator::left - 1 unary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left var_2 = 1 assignment::right expression_statement::right while_statement::left while comparison_operator::left var_2 < call::left len argument_list::left ( arr ) argument_list::right call::right comparison_operator::right : block::left if_statement::left if comparison_operator::left subscript::left arr [ var_2 ] subscript::right < subscript::left arr [ binary_operator::left var_2 - 1 binary_operator::right ] subscript::right comparison_operator::right : block::left expression_statement::left assignment::left var_1 = var_2 assignment::right expression_statement::right block::right if_statement::right expression_statement::left augmented_assignment::left var_2 += 1 augmented_assignment::right expression_statement::right block::right while_statement::right return_statement::left return var_1 return_statement::right module::right,1
267,"    coords = [(i, j) for i in range(len(lst)) for j in range(len(lst[i])) if lst[i][j] == x]
    return sorted(sorted(coords, key=lambda x: x[1], reverse=True), key=lambda x: x[0])
","    var_1 = [(i, j) for i in range(len(lst)) for j in range(len(lst[i])) if lst[i][j] == x]
    return sorted(sorted(var_1, key=lambda x: x[1], reverse=True), key=lambda x: x[0])
","module::left expression_statement::left assignment::left var_1 = list_comprehension::left [ tuple::left ( i , j ) tuple::right for_in_clause::left for i in call::left range argument_list::left ( call::left len argument_list::left ( lst ) argument_list::right call::right ) argument_list::right call::right for_in_clause::right for_in_clause::left for j in call::left range argument_list::left ( call::left len argument_list::left ( subscript::left lst [ i ] subscript::right ) argument_list::right call::right ) argument_list::right call::right for_in_clause::right if_clause::left if comparison_operator::left subscript::left subscript::left lst [ i ] subscript::right [ j ] subscript::right == x comparison_operator::right if_clause::right ] list_comprehension::right assignment::right expression_statement::right return_statement::left return call::left sorted argument_list::left ( call::left sorted argument_list::left ( var_1 , keyword_argument::left key = lambda::left lambda lambda_parameters::left x lambda_parameters::right : subscript::left x [ 1 ] subscript::right lambda::right keyword_argument::right , keyword_argument::left reverse = True keyword_argument::right ) argument_list::right call::right , keyword_argument::left key = lambda::left lambda lambda_parameters::left x lambda_parameters::right : subscript::left x [ 0 ] subscript::right lambda::right keyword_argument::right ) argument_list::right call::right return_statement::right module::right",1
268,"    even_count = 0
    odd_count = 0
    for i in str(abs(num)):
        if int(i)%2==0:
            even_count +=1
        else:
            odd_count +=1
    return (even_count, odd_count)
","    var_1 = 0
    var_2 = 0
    for var_3 in str(abs(num)):
        if int(var_3)%2==0:
            var_1 +=1
        else:
            var_2 +=1
    return (var_1, var_2)
","module::left expression_statement::left assignment::left var_1 = 0 assignment::right expression_statement::right expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right for_statement::left for var_3 in call::left str argument_list::left ( call::left abs argument_list::left ( num ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left call::left int argument_list::left ( var_3 ) argument_list::right call::right % 2 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_1 += 1 augmented_assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left augmented_assignment::left var_2 += 1 augmented_assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return tuple::left ( var_1 , var_2 ) tuple::right return_statement::right module::right",1
269,"    dic = {
        1: ""One"",
        2: ""Two"",
        3: ""Three"",
        4: ""Four"",
        5: ""Five"",
        6: ""Six"",
        7: ""Seven"",
        8: ""Eight"",
        9: ""Nine"",
    }
    sorted_arr = sorted(arr, reverse=True)
    new_arr = []
    for var in sorted_arr:
        try:
            new_arr.append(dic[var])
        except:
            pass
    return new_arr
","    var_1 = {
        1: ""One"",
        2: ""Two"",
        3: ""Three"",
        4: ""Four"",
        5: ""Five"",
        6: ""Six"",
        7: ""Seven"",
        8: ""Eight"",
        9: ""Nine"",
    }
    var_2 = sorted(arr, reverse=True)
    var_3 = []
    for var_4 in var_2:
        try:
            var_3.append(var_1[var_4])
        except:
            pass
    return var_3
","module::left expression_statement::left assignment::left var_1 = dictionary::left { pair::left 1 : string::left "" One "" string::right pair::right , pair::left 2 : string::left "" Two "" string::right pair::right , pair::left 3 : string::left "" Three "" string::right pair::right , pair::left 4 : string::left "" Four "" string::right pair::right , pair::left 5 : string::left "" Five "" string::right pair::right , pair::left 6 : string::left "" Six "" string::right pair::right , pair::left 7 : string::left "" Seven "" string::right pair::right , pair::left 8 : string::left "" Eight "" string::right pair::right , pair::left 9 : string::left "" Nine "" string::right pair::right , } dictionary::right assignment::right expression_statement::right expression_statement::left assignment::left var_2 = call::left sorted argument_list::left ( arr , keyword_argument::left reverse = True keyword_argument::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for var_4 in var_2 : block::left try_statement::left try : block::left expression_statement::left call::left attribute::left var_3 . append attribute::right argument_list::left ( subscript::left var_1 [ var_4 ] subscript::right ) argument_list::right call::right expression_statement::right block::right except_clause::left except : block::left pass_statement::left pass pass_statement::right block::right except_clause::right try_statement::right block::right for_statement::right return_statement::left return var_3 return_statement::right module::right",1
270,"    evens = l[::2]
    odds = l[1::2]
    evens.sort()
    ans = []
    for e, o in zip(evens, odds):
        ans.extend([e, o])
    if len(evens) > len(odds):
        ans.append(evens[-1])
    return ans
","    var_1 = l[::2]
    var_2 = l[1::2]
    var_1.sort()
    var_3 = []
    for var_4, var_5 in zip(var_1, var_2):
        var_3.extend([var_4, var_5])
    if len(var_1) > len(var_2):
        var_3.append(var_1[-1])
    return var_3
","module::left expression_statement::left assignment::left var_1 = subscript::left l [ slice::left : : 2 slice::right ] subscript::right assignment::right expression_statement::right expression_statement::left assignment::left var_2 = subscript::left l [ slice::left 1 : : 2 slice::right ] subscript::right assignment::right expression_statement::right expression_statement::left call::left attribute::left var_1 . sort attribute::right argument_list::left ( ) argument_list::right call::right expression_statement::right expression_statement::left assignment::left var_3 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for pattern_list::left var_4 , var_5 pattern_list::right in call::left zip argument_list::left ( var_1 , var_2 ) argument_list::right call::right : block::left expression_statement::left call::left attribute::left var_3 . extend attribute::right argument_list::left ( list::left [ var_4 , var_5 ] list::right ) argument_list::right call::right expression_statement::right block::right for_statement::right if_statement::left if comparison_operator::left call::left len argument_list::left ( var_1 ) argument_list::right call::right > call::left len argument_list::left ( var_2 ) argument_list::right call::right comparison_operator::right : block::left expression_statement::left call::left attribute::left var_3 . append attribute::right argument_list::left ( subscript::left var_1 [ unary_operator::left - 1 unary_operator::right ] subscript::right ) argument_list::right call::right expression_statement::right block::right if_statement::right return_statement::left return var_3 return_statement::right module::right",1
271,"```python
def solve(s):
    if any(c.isalpha() for c in s):
        return ''.join(c.swapcase() if c.isalpha() else c for c in s)
    else:
        return s[::-1]
```","```python
def solve(var_1):
    if any(c.isalpha() for c in var_1):
        return ''.join(c.swapcase() if c.isalpha() else c for c in var_1)
    else:
        return var_1[::-1]
```",module::left ERROR::left string::left ` ` string::right ` ERROR::right expression_statement::left python expression_statement::right function_definition::left def solve parameters::left ( var_1 ) parameters::right : block::left if_statement::left if call::left any generator_expression::left ( call::left attribute::left c . isalpha attribute::right argument_list::left ( ) argument_list::right call::right for_in_clause::left for c in var_1 for_in_clause::right ) generator_expression::right call::right : block::left return_statement::left return call::left attribute::left string::left ' ' string::right . join attribute::right generator_expression::left ( conditional_expression::left call::left attribute::left c . swapcase attribute::right argument_list::left ( ) argument_list::right call::right if call::left attribute::left c . isalpha attribute::right argument_list::left ( ) argument_list::right call::right else c conditional_expression::right for_in_clause::left for c in var_1 for_in_clause::right ) generator_expression::right call::right return_statement::right block::right else_clause::left else : block::left return_statement::left return subscript::left var_1 [ slice::left : : unary_operator::left - 1 unary_operator::right slice::right ] subscript::right return_statement::right block::right else_clause::right if_statement::right block::right function_definition::right ERROR::left string::left ` ` string::right ` ERROR::right module::right,0
272,"```python
def pairs_sum_to_zero(l):
    seen = set()
    for num in l:
        if -num in seen:
            return True
        seen.add(num)
    return False
```","```python
def pairs_sum_to_zero(var_1):
    var_2 = set()
    for var_3 in var_1:
        if -var_3 in var_2:
            return True
        var_2.add(var_3)
    return False
```",module::left ERROR::left string::left ` ` string::right ` ERROR::right expression_statement::left python expression_statement::right function_definition::left def pairs_sum_to_zero parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left set argument_list::left ( ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for var_3 in var_1 : block::left if_statement::left if comparison_operator::left unary_operator::left - var_3 unary_operator::right in var_2 comparison_operator::right : block::left return_statement::left return True return_statement::right block::right if_statement::right expression_statement::left call::left attribute::left var_2 . add attribute::right argument_list::left ( var_3 ) argument_list::right call::right expression_statement::right block::right for_statement::right return_statement::left return False return_statement::right block::right function_definition::right ERROR::left string::left ` ` string::right ` ERROR::right module::right,0
273,"    return x + y
","    return x + y
",module::left return_statement::left return binary_operator::left x + y binary_operator::right return_statement::right module::right,1
274,"    import collections
    c = collections.Counter(numbers)
    return [n for n in numbers if c[n] <= 1]
","    import collections
    var_1 = collections.Counter(numbers)
    return [n for n in numbers if var_1[n] <= 1]
",module::left import_statement::left import dotted_name::left collections dotted_name::right import_statement::right expression_statement::left assignment::left var_1 = call::left attribute::left collections . Counter attribute::right argument_list::left ( numbers ) argument_list::right call::right assignment::right expression_statement::right return_statement::left return list_comprehension::left [ n for_in_clause::left for n in numbers for_in_clause::right if_clause::left if comparison_operator::left subscript::left var_1 [ n ] subscript::right <= 1 comparison_operator::right if_clause::right ] list_comprehension::right return_statement::right module::right,1
275,"    if len(dict.keys()) == 0:
        return False
    else:
        state = ""start""
        for key in dict.keys():

            if isinstance(key, str) == False:
                state = ""mixed""
                break
            if state == ""start"":
                if key.isupper():
                    state = ""upper""
                elif key.islower():
                    state = ""lower""
                else:
                    break
            elif (state == ""upper"" and not key.isupper()) or (state == ""lower"" and not key.islower()):
                    state = ""mixed""
                    break
            else:
                break
        return state == ""upper"" or state == ""lower"" 
","    if len(dict.keys()) == 0:
        return False
    else:
        var_1 = ""start""
        for var_2 in dict.keys():

            if isinstance(var_2, str) == False:
                var_1 = ""mixed""
                break
            if var_1 == ""start"":
                if var_2.isupper():
                    var_1 = ""upper""
                elif var_2.islower():
                    var_1 = ""lower""
                else:
                    break
            elif (var_1 == ""upper"" and not var_2.isupper()) or (var_1 == ""lower"" and not var_2.islower()):
                    var_1 = ""mixed""
                    break
            else:
                break
        return var_1 == ""upper"" or var_1 == ""lower"" 
","module::left if_statement::left if comparison_operator::left call::left len argument_list::left ( call::left attribute::left dict . keys attribute::right argument_list::left ( ) argument_list::right call::right ) argument_list::right call::right == 0 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right else_clause::left else : block::left expression_statement::left assignment::left var_1 = string::left "" start "" string::right assignment::right expression_statement::right for_statement::left for var_2 in call::left attribute::left dict . keys attribute::right argument_list::left ( ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left call::left isinstance argument_list::left ( var_2 , str ) argument_list::right call::right == False comparison_operator::right : block::left expression_statement::left assignment::left var_1 = string::left "" mixed "" string::right assignment::right expression_statement::right break_statement::left break break_statement::right block::right if_statement::right if_statement::left if comparison_operator::left var_1 == string::left "" start "" string::right comparison_operator::right : block::left if_statement::left if call::left attribute::left var_2 . isupper attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left assignment::left var_1 = string::left "" upper "" string::right assignment::right expression_statement::right block::right elif_clause::left elif call::left attribute::left var_2 . islower attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left assignment::left var_1 = string::left "" lower "" string::right assignment::right expression_statement::right block::right elif_clause::right else_clause::left else : block::left break_statement::left break break_statement::right block::right else_clause::right if_statement::right block::right elif_clause::left elif boolean_operator::left parenthesized_expression::left ( boolean_operator::left comparison_operator::left var_1 == string::left "" upper "" string::right comparison_operator::right and not_operator::left not call::left attribute::left var_2 . isupper attribute::right argument_list::left ( ) argument_list::right call::right not_operator::right boolean_operator::right ) parenthesized_expression::right or parenthesized_expression::left ( boolean_operator::left comparison_operator::left var_1 == string::left "" lower "" string::right comparison_operator::right and not_operator::left not call::left attribute::left var_2 . islower attribute::right argument_list::left ( ) argument_list::right call::right not_operator::right boolean_operator::right ) parenthesized_expression::right boolean_operator::right : block::left expression_statement::left assignment::left var_1 = string::left "" mixed "" string::right assignment::right expression_statement::right break_statement::left break break_statement::right block::right elif_clause::right else_clause::left else : block::left break_statement::left break break_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return boolean_operator::left comparison_operator::left var_1 == string::left "" upper "" string::right comparison_operator::right or comparison_operator::left var_1 == string::left "" lower "" string::right comparison_operator::right boolean_operator::right return_statement::right block::right else_clause::right if_statement::right module::right",1
276,"```python
def by_length(arr):
    num_to_name = {
        1: ""One"", 2: ""Two"", 3: ""Three"", 4: ""Four"", 5: ""Five"",
        6: ""Six"", 7: ""Seven"", 8: ""Eight"", 9: ""Nine""
    }
    filtered = [num for num in arr if 1 <= num <= 9]
    filtered.sort(reverse=True)
    return [num_to_name[num] for num in filtered]
```","```python
def by_length(var_1):
    var_2 = {
        1: ""One"", 2: ""Two"", 3: ""Three"", 4: ""Four"", 5: ""Five"",
        6: ""Six"", 7: ""Seven"", 8: ""Eight"", 9: ""Nine""
    }
    var_3 = [num for num in var_1 if 1 <= num <= 9]
    var_3.sort(reverse=True)
    return [var_2[num] for num in var_3]
```","module::left ERROR::left string::left ` ` string::right ` ERROR::right expression_statement::left python expression_statement::right function_definition::left def by_length parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = dictionary::left { pair::left 1 : string::left "" One "" string::right pair::right , pair::left 2 : string::left "" Two "" string::right pair::right , pair::left 3 : string::left "" Three "" string::right pair::right , pair::left 4 : string::left "" Four "" string::right pair::right , pair::left 5 : string::left "" Five "" string::right pair::right , pair::left 6 : string::left "" Six "" string::right pair::right , pair::left 7 : string::left "" Seven "" string::right pair::right , pair::left 8 : string::left "" Eight "" string::right pair::right , pair::left 9 : string::left "" Nine "" string::right pair::right } dictionary::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = list_comprehension::left [ num for_in_clause::left for num in var_1 for_in_clause::right if_clause::left if comparison_operator::left 1 <= num <= 9 comparison_operator::right if_clause::right ] list_comprehension::right assignment::right expression_statement::right expression_statement::left call::left attribute::left var_3 . sort attribute::right argument_list::left ( keyword_argument::left reverse = True keyword_argument::right ) argument_list::right call::right expression_statement::right return_statement::left return list_comprehension::left [ subscript::left var_2 [ num ] subscript::right for_in_clause::left for num in var_3 for_in_clause::right ] list_comprehension::right return_statement::right block::right function_definition::right ERROR::left string::left ` ` string::right ` ERROR::right module::right",0
277,"```python
def add(x: int, y: int):
    """"""Add two numbers x and y
    >>> add(2, 3)
    5
    >>> add(5, 7)
    12
    """"""
    return x + y
```","```python
def add(var_1: int, var_2: int):
    """"""Add two numbers x and y
    >>> add(2, 3)
    5
    >>> add(5, 7)
    12
    """"""
    return var_1 + var_2
```","module::left ERROR::left string::left ` ` string::right ` ERROR::right expression_statement::left python expression_statement::right function_definition::left def add parameters::left ( typed_parameter::left var_1 : type::left int type::right typed_parameter::right , typed_parameter::left var_2 : type::left int type::right typed_parameter::right ) parameters::right : block::left expression_statement::left string::left """""" Add two numbers x and y
    >>> add(2, 3)
    5
    >>> add(5, 7)
    12
     """""" string::right expression_statement::right return_statement::left return binary_operator::left var_1 + var_2 binary_operator::right return_statement::right block::right function_definition::right ERROR::left string::left ` ` string::right ` ERROR::right module::right",0
278,"```python
def separate_paren_groups(paren_string: str) -> List[str]:
    paren_string = paren_string.replace("" "", """")
    result = []
    balance = 0
    current_group = []
    
    for char in paren_string:
        current_group.append(char)
        if char == '(':
            balance += 1
        elif char == ')':
            balance -= 1
        
        if balance == 0 and current_group:
            result.append(''.join(current_group))
            current_group = []
    
    return result
```","```python
def separate_paren_groups(var_1: str) -> List[str]:
    var_1 = var_1.replace("" "", """")
    var_2 = []
    var_3 = 0
    var_4 = []
    
    for var_5 in var_1:
        var_4.append(var_5)
        if var_5 == '(':
            var_3 += 1
        elif var_5 == ')':
            var_3 -= 1
        
        if var_3 == 0 and var_4:
            var_2.append(''.join(var_4))
            var_4 = []
    
    return var_2
```","module::left ERROR::left string::left ` ` string::right ` ERROR::right expression_statement::left python expression_statement::right function_definition::left def separate_paren_groups parameters::left ( typed_parameter::left var_1 : type::left str type::right typed_parameter::right ) parameters::right -> type::left generic_type::left List type_parameter::left [ type::left str type::right ] type_parameter::right generic_type::right type::right : block::left expression_statement::left assignment::left var_1 = call::left attribute::left var_1 . replace attribute::right argument_list::left ( string::left ""   "" string::right , string::left "" "" string::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_2 = list::left [ ] list::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right expression_statement::left assignment::left var_4 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for var_5 in var_1 : block::left expression_statement::left call::left attribute::left var_4 . append attribute::right argument_list::left ( var_5 ) argument_list::right call::right expression_statement::right if_statement::left if comparison_operator::left var_5 == string::left ' ( ' string::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_3 += 1 augmented_assignment::right expression_statement::right block::right elif_clause::left elif comparison_operator::left var_5 == string::left ' ) ' string::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_3 -= 1 augmented_assignment::right expression_statement::right block::right elif_clause::right if_statement::right if_statement::left if boolean_operator::left comparison_operator::left var_3 == 0 comparison_operator::right and var_4 boolean_operator::right : block::left expression_statement::left call::left attribute::left var_2 . append attribute::right argument_list::left ( call::left attribute::left string::left ' ' string::right . join attribute::right argument_list::left ( var_4 ) argument_list::right call::right ) argument_list::right call::right expression_statement::right expression_statement::left assignment::left var_4 = list::left [ ] list::right assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right ERROR::left string::left ` ` string::right ` ERROR::right module::right",0
279,"```python
def modp(n: int, p: int):
    """"""Return 2^n modulo p (be aware of numerics).
    >>> modp(3, 5)
    3
    >>> modp(1101, 101)
    2
    >>> modp(0, 101)
    1
    >>> modp(3, 11)
    8
    >>> modp(100, 101)
    1
    """"""
    return pow(2, n, p)
```","```python
def modp(var_1: int, var_2: int):
    """"""Return 2^n modulo p (be aware of numerics).
    >>> modp(3, 5)
    3
    >>> modp(1101, 101)
    2
    >>> modp(0, 101)
    1
    >>> modp(3, 11)
    8
    >>> modp(100, 101)
    1
    """"""
    return pow(2, var_1, var_2)
```","module::left ERROR::left string::left ` ` string::right ` ERROR::right expression_statement::left python expression_statement::right function_definition::left def modp parameters::left ( typed_parameter::left var_1 : type::left int type::right typed_parameter::right , typed_parameter::left var_2 : type::left int type::right typed_parameter::right ) parameters::right : block::left expression_statement::left string::left """""" Return 2^n modulo p (be aware of numerics).
    >>> modp(3, 5)
    3
    >>> modp(1101, 101)
    2
    >>> modp(0, 101)
    1
    >>> modp(3, 11)
    8
    >>> modp(100, 101)
    1
     """""" string::right expression_statement::right return_statement::left return call::left pow argument_list::left ( 2 , var_1 , var_2 ) argument_list::right call::right return_statement::right block::right function_definition::right ERROR::left string::left ` ` string::right ` ERROR::right module::right",0
280,"```python
def is_happy(s):
    if len(s) < 3:
        return False
    for i in range(len(s) - 2):
        if s[i] == s[i+1] or s[i] == s[i+2] or s[i+1] == s[i+2]:
            return False
    return True
```","```python
def is_happy(var_1):
    if len(var_1) < 3:
        return False
    for var_2 in range(len(var_1) - 2):
        if var_1[var_2] == var_1[var_2+1] or var_1[var_2] == var_1[var_2+2] or var_1[var_2+1] == var_1[var_2+2]:
            return False
    return True
```",module::left ERROR::left string::left ` ` string::right ` ERROR::right expression_statement::left python expression_statement::right function_definition::left def is_happy parameters::left ( var_1 ) parameters::right : block::left if_statement::left if comparison_operator::left call::left len argument_list::left ( var_1 ) argument_list::right call::right < 3 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right for_statement::left for var_2 in call::left range argument_list::left ( binary_operator::left call::left len argument_list::left ( var_1 ) argument_list::right call::right - 2 binary_operator::right ) argument_list::right call::right : block::left if_statement::left if boolean_operator::left boolean_operator::left comparison_operator::left subscript::left var_1 [ var_2 ] subscript::right == subscript::left var_1 [ binary_operator::left var_2 + 1 binary_operator::right ] subscript::right comparison_operator::right or comparison_operator::left subscript::left var_1 [ var_2 ] subscript::right == subscript::left var_1 [ binary_operator::left var_2 + 2 binary_operator::right ] subscript::right comparison_operator::right boolean_operator::right or comparison_operator::left subscript::left var_1 [ binary_operator::left var_2 + 1 binary_operator::right ] subscript::right == subscript::left var_1 [ binary_operator::left var_2 + 2 binary_operator::right ] subscript::right comparison_operator::right boolean_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return True return_statement::right block::right function_definition::right ERROR::left string::left ` ` string::right ` ERROR::right module::right,0
281,"    return n**2
","    return n**2
",module::left return_statement::left return binary_operator::left n ** 2 binary_operator::right return_statement::right module::right,1
282,"```python
def unique(l: list):
    """"""Return sorted unique elements in a list
    >>> unique([5, 3, 5, 2, 3, 3, 9, 0, 123])
    [0, 2, 3, 5, 9, 123]
    """"""
    return sorted(set(l))
```","```python
def unique(var_1: list):
    """"""Return sorted unique elements in a list
    >>> unique([5, 3, 5, 2, 3, 3, 9, 0, 123])
    [0, 2, 3, 5, 9, 123]
    """"""
    return sorted(set(var_1))
```","module::left ERROR::left string::left ` ` string::right ` ERROR::right expression_statement::left python expression_statement::right function_definition::left def unique parameters::left ( typed_parameter::left var_1 : type::left list type::right typed_parameter::right ) parameters::right : block::left expression_statement::left string::left """""" Return sorted unique elements in a list
    >>> unique([5, 3, 5, 2, 3, 3, 9, 0, 123])
    [0, 2, 3, 5, 9, 123]
     """""" string::right expression_statement::right return_statement::left return call::left sorted argument_list::left ( call::left set argument_list::left ( var_1 ) argument_list::right call::right ) argument_list::right call::right return_statement::right block::right function_definition::right ERROR::left string::left ` ` string::right ` ERROR::right module::right",0
283,"    from math import floor, ceil

    if value.count('.') == 1:
        # remove trailing zeros
        while (value[-1] == '0'):
            value = value[:-1]

    num = float(value)
    if value[-2:] == '.5':
        if num > 0:
            res = ceil(num)
        else:
            res = floor(num)
    elif len(value) > 0:
        res = int(round(num))
    else:
        res = 0

    return res

","    from math import floor, ceil

    if var_1.count('.') == 1:
        # remove trailing zeros
        while (var_1[-1] == '0'):
            var_1 = var_1[:-1]

    var_2 = float(var_1)
    if var_1[-2:] == '.5':
        if var_2 > 0:
            var_3 = ceil(var_2)
        else:
            var_3 = floor(var_2)
    elif len(var_1) > 0:
        var_3 = int(round(var_2))
    else:
        var_3 = 0

    return var_3

","module::left import_from_statement::left from dotted_name::left math dotted_name::right import dotted_name::left floor dotted_name::right , dotted_name::left ceil dotted_name::right import_from_statement::right if_statement::left if comparison_operator::left call::left attribute::left var_1 . count attribute::right argument_list::left ( string::left ' . ' string::right ) argument_list::right call::right == 1 comparison_operator::right : # remove trailing zeros block::left while_statement::left while parenthesized_expression::left ( comparison_operator::left subscript::left var_1 [ unary_operator::left - 1 unary_operator::right ] subscript::right == string::left ' 0 ' string::right comparison_operator::right ) parenthesized_expression::right : block::left expression_statement::left assignment::left var_1 = subscript::left var_1 [ slice::left : unary_operator::left - 1 unary_operator::right slice::right ] subscript::right assignment::right expression_statement::right block::right while_statement::right block::right if_statement::right expression_statement::left assignment::left var_2 = call::left float argument_list::left ( var_1 ) argument_list::right call::right assignment::right expression_statement::right if_statement::left if comparison_operator::left subscript::left var_1 [ slice::left unary_operator::left - 2 unary_operator::right : slice::right ] subscript::right == string::left ' .5 ' string::right comparison_operator::right : block::left if_statement::left if comparison_operator::left var_2 > 0 comparison_operator::right : block::left expression_statement::left assignment::left var_3 = call::left ceil argument_list::left ( var_2 ) argument_list::right call::right assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left assignment::left var_3 = call::left floor argument_list::left ( var_2 ) argument_list::right call::right assignment::right expression_statement::right block::right else_clause::right if_statement::right block::right elif_clause::left elif comparison_operator::left call::left len argument_list::left ( var_1 ) argument_list::right call::right > 0 comparison_operator::right : block::left expression_statement::left assignment::left var_3 = call::left int argument_list::left ( call::left round argument_list::left ( var_2 ) argument_list::right call::right ) argument_list::right call::right assignment::right expression_statement::right block::right elif_clause::right else_clause::left else : block::left expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right block::right else_clause::right if_statement::right return_statement::left return var_3 return_statement::right module::right",1
284,"```python
def is_bored(S):
    sentences = S.split('.')
    sentences += S.split('?')
    sentences += S.split('!')
    boredom_count = 0
    for sentence in sentences:
        if sentence.strip().startswith('I'):
            boredom_count += 1
    return boredom_count
```","```python
def is_bored(var_1):
    var_2 = var_1.split('.')
    var_2 += var_1.split('?')
    var_2 += var_1.split('!')
    var_3 = 0
    for var_4 in var_2:
        if var_4.strip().startswith('I'):
            var_3 += 1
    return var_3
```",module::left ERROR::left string::left ` ` string::right ` ERROR::right expression_statement::left python expression_statement::right function_definition::left def is_bored parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = call::left attribute::left var_1 . split attribute::right argument_list::left ( string::left ' . ' string::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left augmented_assignment::left var_2 += call::left attribute::left var_1 . split attribute::right argument_list::left ( string::left ' ? ' string::right ) argument_list::right call::right augmented_assignment::right expression_statement::right expression_statement::left augmented_assignment::left var_2 += call::left attribute::left var_1 . split attribute::right argument_list::left ( string::left ' ! ' string::right ) argument_list::right call::right augmented_assignment::right expression_statement::right expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right for_statement::left for var_4 in var_2 : block::left if_statement::left if call::left attribute::left call::left attribute::left var_4 . strip attribute::right argument_list::left ( ) argument_list::right call::right . startswith attribute::right argument_list::left ( string::left ' I ' string::right ) argument_list::right call::right : block::left expression_statement::left augmented_assignment::left var_3 += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return var_3 return_statement::right block::right function_definition::right ERROR::left string::left ` ` string::right ` ERROR::right module::right,0
285,"```python
def below_threshold(l: list, t: int):
    """"""Return True if all numbers in the list l are below threshold t.
    >>> below_threshold([1, 2, 4, 10], 100)
    True
    >>> below_threshold([1, 20, 4, 10], 5)
    False
    """"""
    return all(x < t for x in l)
```","```python
def below_threshold(var_1: list, var_2: int):
    """"""Return True if all numbers in the list l are below threshold t.
    >>> below_threshold([1, 2, 4, 10], 100)
    True
    >>> below_threshold([1, 20, 4, 10], 5)
    False
    """"""
    return all(x < var_2 for x in var_1)
```","module::left ERROR::left string::left ` ` string::right ` ERROR::right expression_statement::left python expression_statement::right function_definition::left def below_threshold parameters::left ( typed_parameter::left var_1 : type::left list type::right typed_parameter::right , typed_parameter::left var_2 : type::left int type::right typed_parameter::right ) parameters::right : block::left expression_statement::left string::left """""" Return True if all numbers in the list l are below threshold t.
    >>> below_threshold([1, 2, 4, 10], 100)
    True
    >>> below_threshold([1, 20, 4, 10], 5)
    False
     """""" string::right expression_statement::right return_statement::left return call::left all generator_expression::left ( comparison_operator::left x < var_2 comparison_operator::right for_in_clause::left for x in var_1 for_in_clause::right ) generator_expression::right call::right return_statement::right block::right function_definition::right ERROR::left string::left ` ` string::right ` ERROR::right module::right",0
