idx,code,new_code,ast,actual label
199,"
   
    letter_grade = []
    for gpa in grades:
        if gpa == 4.0:
            letter_grade.append(""A+"")
        elif gpa > 3.7:
            letter_grade.append(""A"")
        elif gpa > 3.3:
            letter_grade.append(""A-"")
        elif gpa > 3.0:
            letter_grade.append(""B+"")
        elif gpa > 2.7:
            letter_grade.append(""B"")
        elif gpa > 2.3:
            letter_grade.append(""B-"")
        elif gpa > 2.0:
            letter_grade.append(""C+"")
        elif gpa > 1.7:
            letter_grade.append(""C"")
        elif gpa > 1.3:
            letter_grade.append(""C-"")
        elif gpa > 1.0:
            letter_grade.append(""D+"")
        elif gpa > 0.7:
            letter_grade.append(""D"")
        elif gpa > 0.0:
            letter_grade.append(""D-"")
        else:
            letter_grade.append(""E"")
    return letter_grade
","
   
    var_1 = []
    for var_2 in var_3:
        if var_2 == 4.0:
            var_1.append(""A+"")
        elif var_2 > 3.7:
            var_1.append(""A"")
        elif var_2 > 3.3:
            var_1.append(""A-"")
        elif var_2 > 3.0:
            var_1.append(""B+"")
        elif var_2 > 2.7:
            var_1.append(""B"")
        elif var_2 > 2.3:
            var_1.append(""B-"")
        elif var_2 > 2.0:
            var_1.append(""C+"")
        elif var_2 > 1.7:
            var_1.append(""C"")
        elif var_2 > 1.3:
            var_1.append(""C-"")
        elif var_2 > 1.0:
            var_1.append(""D+"")
        elif var_2 > 0.7:
            var_1.append(""D"")
        elif var_2 > 0.0:
            var_1.append(""D-"")
        else:
            var_1.append(""E"")
    return var_1
","module::left expression_statement::left assignment::left var_1 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for var_2 in var_3 : block::left if_statement::left if comparison_operator::left var_2 == 4.0 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_1 . append attribute::right argument_list::left ( string::left "" A+ "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::left elif comparison_operator::left var_2 > 3.7 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_1 . append attribute::right argument_list::left ( string::left "" A "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left var_2 > 3.3 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_1 . append attribute::right argument_list::left ( string::left "" A- "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left var_2 > 3.0 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_1 . append attribute::right argument_list::left ( string::left "" B+ "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left var_2 > 2.7 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_1 . append attribute::right argument_list::left ( string::left "" B "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left var_2 > 2.3 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_1 . append attribute::right argument_list::left ( string::left "" B- "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left var_2 > 2.0 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_1 . append attribute::right argument_list::left ( string::left "" C+ "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left var_2 > 1.7 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_1 . append attribute::right argument_list::left ( string::left "" C "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left var_2 > 1.3 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_1 . append attribute::right argument_list::left ( string::left "" C- "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left var_2 > 1.0 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_1 . append attribute::right argument_list::left ( string::left "" D+ "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left var_2 > 0.7 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_1 . append attribute::right argument_list::left ( string::left "" D "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right elif_clause::left elif comparison_operator::left var_2 > 0.0 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_1 . append attribute::right argument_list::left ( string::left "" D- "" string::right ) argument_list::right call::right expression_statement::right block::right elif_clause::right else_clause::left else : block::left expression_statement::left call::left attribute::left var_1 . append attribute::right argument_list::left ( string::left "" E "" string::right ) argument_list::right call::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return var_1 return_statement::right module::right",1
200,"    result = []

    for i in range(len(string)):
        result.append(string[:i+1])
    return result
","    var_1 = []

    for var_2 in range(len(string)):
        var_1.append(string[:var_2+1])
    return var_1
",module::left expression_statement::left assignment::left var_1 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for var_2 in call::left range argument_list::left ( call::left len argument_list::left ( string ) argument_list::right call::right ) argument_list::right call::right : block::left expression_statement::left call::left attribute::left var_1 . append attribute::right argument_list::left ( subscript::left string [ slice::left : binary_operator::left var_2 + 1 binary_operator::right slice::right ] subscript::right ) argument_list::right call::right expression_statement::right block::right for_statement::right return_statement::left return var_1 return_statement::right module::right,1
201,"def get_odd_collatz(n):
    """"""
    Given a positive integer n, return a sorted list that has the odd numbers in collatz sequence.

    The Collatz conjecture is a conjecture in mathematics that concerns a sequence defined
    as follows: start with any positive integer n. Then each term is obtained from the 
    previous term as follows: if the previous term is even, the next term is one half of 
    the previous term. If the previous term is odd, the next term is 3 times the previous
    term plus 1. The conjecture is that no matter what value of n, the sequence will always reach 1.

    Note: 
        1. Col","def get_odd_collatz(var_1):
    """"""
    Given a positive integer var_1, return a sorted list that has the odd numbers in collatz sequence.

    The Collatz conjecture is a conjecture in mathematics that concerns a sequence defined
    as var_2: start with any positive integer var_1. Then each term is obtained from the 
    previous term as var_2: if the previous term is even, the next term is one half of 
    the previous term. If the previous term is odd, the next term is 3 times the previous
    term plus 1. The conjecture is that no matter what value of var_1, the sequence will always reach 1.

    var_3: 
        1. Col","module::left function_definition::left def get_odd_collatz parameters::left ( var_1 ) parameters::right : ERROR::left """""" Given a positive integer ERROR::right block::left expression_statement::left var_1 , ERROR::left return a sorted list that has the odd ERROR::right comparison_operator::left numbers in ERROR::left collatz attribute::left sequence . The attribute::right Collatz ERROR::right conjecture is ERROR::left a ERROR::right conjecture in mathematics comparison_operator::right expression_statement::right ERROR::left that concerns a sequence defined ERROR::right ERROR::left as ERROR::right expression_statement::left assignment::left var_2 : type::left start type::right assignment::right expression_statement::right with_statement::left with ERROR::left any positive integer attribute::left var_1 . Then attribute::right each ERROR::right with_clause::left with_item::left as_pattern::left comparison_operator::left term is ERROR::left obtained from the previous ERROR::right term comparison_operator::right as as_pattern_target::left var_2 as_pattern_target::right as_pattern::right with_item::right with_clause::right : ERROR::left if the previous ERROR::right block::left expression_statement::left comparison_operator::left term is even comparison_operator::right , ERROR::left the next ERROR::right comparison_operator::left term is ERROR::left one half ERROR::right of comparison_operator::right expression_statement::right block::right with_statement::right ERROR::left the previous attribute::left term . If attribute::right the previous ERROR::right expression_statement::left comparison_operator::left term is odd comparison_operator::right , ERROR::left the next ERROR::right comparison_operator::left term is ERROR::left 3 times the ERROR::right previous comparison_operator::right expression_statement::right ERROR::left term plus 1. The ERROR::right expression_statement::left comparison_operator::left conjecture is ERROR::left that no matter what value of ERROR::right var_1 comparison_operator::right , ERROR::left the sequence will always reach ERROR::right 1. expression_statement::right expression_statement::left assignment::left var_3 : ERROR::left 1. ERROR::right type::left Col type::right assignment::right expression_statement::right block::right function_definition::right module::right",0
202,"def car_race_collision(n: int):
    """"""
    Imagine a road that's a perfectly straight infinitely long line.
    n cars are driving left to right","def car_race_collision(var_1: int):
    """"""
    Imagine a road that's a perfectly straight infinitely long line.
    var_1 cars are driving left to right","module::left function_definition::left def car_race_collision parameters::left ( typed_parameter::left var_1 : type::left int type::right typed_parameter::right ) parameters::right : ERROR::left """""" Imagine a road that ' s a perfectly straight infinitely long attribute::left line . var_1 attribute::right cars are driving left to ERROR::right block::left expression_statement::left right expression_statement::right block::right function_definition::right module::right",0
203,"def encrypt(s):
    """"""Create a function encrypt that takes a string as an argument and
    returns a string encrypted with the alphabet being rotated. 
    The alphabet should be rotated in a manner such that the letters 
    shift down by two multiplied to two places.
    For example:
    encrypt('hi') returns 'lm'
    encrypt('asdfghjkl') returns 'ewhjklnop'
    encrypt('gf') returns 'kj'
    encrypt('et') returns 'ix'
    """"""
    result = []
    shift = 2 * 2  # Shift down by two multiplied to two places = 4

    for char in s:
        if 'a' <= char <= 'z':
            # Handle lowercase letters
            start_char_code = ord('a')
            shifted_code = (ord(char) - start_char_code + shift) % 26 + start_char_code
            result.","def encrypt(var_1):
    """"""Create a function encrypt that takes a string as an argument and
    returns a string encrypted with the alphabet being rotated. 
    The alphabet should be rotated in a manner such that the letters 
    shift down by two multiplied to two places.
    For example:
    encrypt('hi') returns 'lm'
    encrypt('asdfghjkl') returns 'ewhjklnop'
    encrypt('gf') returns 'kj'
    encrypt('et') returns 'ix'
    """"""
    var_2 = []
    var_3 = 2 * 2  # Shift down by two multiplied to two places = 4

    for var_4 in var_1:
        if 'a' <= var_4 <= 'z':
            # Handle lowercase letters
            var_5 = ord('a')
            var_6 = (ord(var_4) - var_5 + var_3) % 26 + var_5
            var_2.","module::left function_definition::left def encrypt parameters::left ( var_1 ) parameters::right : block::left expression_statement::left string::left """""" Create a function encrypt that takes a string as an argument and
    returns a string encrypted with the alphabet being rotated. 
    The alphabet should be rotated in a manner such that the letters 
    shift down by two multiplied to two places.
    For example:
    encrypt('hi') returns 'lm'
    encrypt('asdfghjkl') returns 'ewhjklnop'
    encrypt('gf') returns 'kj'
    encrypt('et') returns 'ix'
     """""" string::right expression_statement::right expression_statement::left assignment::left var_2 = list::left [ ] list::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = binary_operator::left 2 * 2 binary_operator::right assignment::right expression_statement::right # Shift down by two multiplied to two places = 4 for_statement::left for var_4 in var_1 : block::left if_statement::left if comparison_operator::left string::left ' a ' string::right <= var_4 <= string::left ' z ' string::right comparison_operator::right : # Handle lowercase letters block::left expression_statement::left assignment::left var_5 = call::left ord argument_list::left ( string::left ' a ' string::right ) argument_list::right call::right assignment::right expression_statement::right expression_statement::left assignment::left var_6 = binary_operator::left binary_operator::left parenthesized_expression::left ( binary_operator::left binary_operator::left call::left ord argument_list::left ( var_4 ) argument_list::right call::right - var_5 binary_operator::right + var_3 binary_operator::right ) parenthesized_expression::right % 26 binary_operator::right + var_5 binary_operator::right assignment::right expression_statement::right ERROR::left var_2 . ERROR::right block::right if_statement::right block::right for_statement::right block::right function_definition::right module::right",0
204,"    
    if isinstance(x,int) and isinstance(y,int) and isinstance(z,int):
        if (x+y==z) or (x+z==y) or (y+z==x):
            return True
        return False
    return False
","    
    if isinstance(x,int) and isinstance(y,int) and isinstance(z,int):
        if (x+y==z) or (x+z==y) or (y+z==x):
            return True
        return False
    return False
","module::left if_statement::left if boolean_operator::left boolean_operator::left call::left isinstance argument_list::left ( x , int ) argument_list::right call::right and call::left isinstance argument_list::left ( y , int ) argument_list::right call::right boolean_operator::right and call::left isinstance argument_list::left ( z , int ) argument_list::right call::right boolean_operator::right : block::left if_statement::left if boolean_operator::left boolean_operator::left parenthesized_expression::left ( comparison_operator::left binary_operator::left x + y binary_operator::right == z comparison_operator::right ) parenthesized_expression::right or parenthesized_expression::left ( comparison_operator::left binary_operator::left x + z binary_operator::right == y comparison_operator::right ) parenthesized_expression::right boolean_operator::right or parenthesized_expression::left ( comparison_operator::left binary_operator::left y + z binary_operator::right == x comparison_operator::right ) parenthesized_expression::right boolean_operator::right : block::left return_statement::left return True return_statement::right block::right if_statement::right return_statement::left return False return_statement::right block::right if_statement::right return_statement::left return False return_statement::right module::right",1
205,"def largest_smallest_integers(lst):
    largest_negative = None
    smallest_positive = None

    for num in lst:
        if num < 0","def largest_smallest_integers(var_1):
    var_2 = None
    var_3 = None

    for var_4 in var_1:
        if var_4 < 0",module::left function_definition::left def largest_smallest_integers parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = None assignment::right expression_statement::right expression_statement::left assignment::left var_3 = None assignment::right expression_statement::right for_statement::left for var_4 in var_1 : ERROR::left if comparison_operator::left var_4 < 0 comparison_operator::right ERROR::right  for_statement::right block::right function_definition::right module::right,0
206,"from typing import List
from collections import Counter


def remove_duplicates(numbers: List[int]) -> List[int]:
    """""" From a list of integers, remove all elements that occur","from typing import List
from collections import Counter


def remove_duplicates(var_1: List[int]) -> List[int]:
    """""" From a list of integers, remove all elements that occur","module::left import_from_statement::left from dotted_name::left typing dotted_name::right import dotted_name::left List dotted_name::right import_from_statement::right import_from_statement::left from dotted_name::left collections dotted_name::right import dotted_name::left Counter dotted_name::right import_from_statement::right function_definition::left def remove_duplicates parameters::left ( typed_parameter::left var_1 : type::left generic_type::left List type_parameter::left [ type::left int type::right ] type_parameter::right generic_type::right type::right typed_parameter::right ) parameters::right -> type::left generic_type::left List type_parameter::left [ type::left int type::right ] type_parameter::right generic_type::right type::right : ERROR::left """""" From a list of ERROR::right block::left expression_statement::left integers , ERROR::left remove all elements that ERROR::right occur expression_statement::right block::right function_definition::right module::right",0
207,"    return a*a == b*b + c*c or b*b == a*a + c*c or c*c == a*a + b*b
","    return a*a == b*b + c*c or b*b == a*a + c*c or c*c == a*a + b*b
",module::left return_statement::left return boolean_operator::left boolean_operator::left comparison_operator::left binary_operator::left a * a binary_operator::right == binary_operator::left binary_operator::left b * b binary_operator::right + binary_operator::left c * c binary_operator::right binary_operator::right comparison_operator::right or comparison_operator::left binary_operator::left b * b binary_operator::right == binary_operator::left binary_operator::left a * a binary_operator::right + binary_operator::left c * c binary_operator::right binary_operator::right comparison_operator::right boolean_operator::right or comparison_operator::left binary_operator::left c * c binary_operator::right == binary_operator::left binary_operator::left a * a binary_operator::right + binary_operator::left b * b binary_operator::right binary_operator::right comparison_operator::right boolean_operator::right return_statement::right module::right,1
208,"def file_name_check(file_name):
    digit_count = 0
    for char in file_name:
        if char.isdigit():
            digit_count +=","def file_name_check(var_1):
    var_2 = 0
    for var_3 in var_1:
        if var_3.isdigit():
            var_2 +=",module::left function_definition::left def file_name_check parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right for_statement::left for var_3 in var_1 : block::left if_statement::left if call::left attribute::left var_3 . isdigit attribute::right argument_list::left ( ) argument_list::right call::right : ERROR::left var_2 += ERROR::right  if_statement::right block::right for_statement::right block::right function_definition::right module::right,0
209,"    def check(s):
        val = 0
        for i in s:
            if i == '(':
                val = val + 1
            else:
                val = val - 1
            if val < 0:
                return False
        return True if val == 0 else False

    S1 = lst[0] + lst[1]
    S2 = lst[1] + lst[0]
    return 'Yes' if check(S1) or check(S2) else 'No'
","    def check(var_1):
        var_2 = 0
        for var_3 in var_1:
            if var_3 == '(':
                var_2 = var_2 + 1
            else:
                var_2 = var_2 - 1
            if var_2 < 0:
                return False
        return True if var_2 == 0 else False

    var_4 = lst[0] + lst[1]
    var_5 = lst[1] + lst[0]
    return 'Yes' if check(var_4) or check(var_5) else 'No'
",module::left function_definition::left def check parameters::left ( var_1 ) parameters::right : block::left expression_statement::left assignment::left var_2 = 0 assignment::right expression_statement::right for_statement::left for var_3 in var_1 : block::left if_statement::left if comparison_operator::left var_3 == string::left ' ( ' string::right comparison_operator::right : block::left expression_statement::left assignment::left var_2 = binary_operator::left var_2 + 1 binary_operator::right assignment::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left assignment::left var_2 = binary_operator::left var_2 - 1 binary_operator::right assignment::right expression_statement::right block::right else_clause::right if_statement::right if_statement::left if comparison_operator::left var_2 < 0 comparison_operator::right : block::left return_statement::left return False return_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return conditional_expression::left True if comparison_operator::left var_2 == 0 comparison_operator::right else False conditional_expression::right return_statement::right block::right function_definition::right expression_statement::left assignment::left var_4 = binary_operator::left subscript::left lst [ 0 ] subscript::right + subscript::left lst [ 1 ] subscript::right binary_operator::right assignment::right expression_statement::right expression_statement::left assignment::left var_5 = binary_operator::left subscript::left lst [ 1 ] subscript::right + subscript::left lst [ 0 ] subscript::right binary_operator::right assignment::right expression_statement::right return_statement::left return conditional_expression::left string::left ' Yes ' string::right if boolean_operator::left call::left check argument_list::left ( var_4 ) argument_list::right call::right or call::left check argument_list::left ( var_5 ) argument_list::right call::right boolean_operator::right else string::left ' No ' string::right conditional_expression::right return_statement::right module::right,1
210,"def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """""" Check if in given list of numbers, are any two numbers closer to each other than
    given threshold.
    >>> has_close_elements([1.0, 2.0, 3.0], 0.5)
    False
    >>> has_close_elements([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3)
    True
    """"""
    n = len(numbers)
    for i in range(n):
        for j in range(i + 1, n):
            if abs(numbers[i] - numbers[j]) < threshold:
                return True
    return False","def has_close_elements(var_1: List[float], var_2: float) -> bool:
    """""" Check if in given list of numbers, are any two numbers closer to each other than
    given threshold.
    >>> has_close_elements([1.0, 2.0, 3.0], 0.5)
    False
    >>> has_close_elements([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3)
    True
    """"""
    var_3 = len(var_1)
    for var_4 in range(var_3):
        for var_5 in range(var_4 + 1, var_3):
            if abs(var_1[var_4] - var_1[var_5]) < var_2:
                return True
    return False","module::left function_definition::left def has_close_elements parameters::left ( typed_parameter::left var_1 : type::left generic_type::left List type_parameter::left [ type::left float type::right ] type_parameter::right generic_type::right type::right typed_parameter::right , typed_parameter::left var_2 : type::left float type::right typed_parameter::right ) parameters::right -> type::left bool type::right : block::left expression_statement::left string::left """"""  Check if in given list of numbers, are any two numbers closer to each other than
    given threshold.
    >>> has_close_elements([1.0, 2.0, 3.0], 0.5)
    False
    >>> has_close_elements([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3)
    True
     """""" string::right expression_statement::right expression_statement::left assignment::left var_3 = call::left len argument_list::left ( var_1 ) argument_list::right call::right assignment::right expression_statement::right for_statement::left for var_4 in call::left range argument_list::left ( var_3 ) argument_list::right call::right : block::left for_statement::left for var_5 in call::left range argument_list::left ( binary_operator::left var_4 + 1 binary_operator::right , var_3 ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left call::left abs argument_list::left ( binary_operator::left subscript::left var_1 [ var_4 ] subscript::right - subscript::left var_1 [ var_5 ] subscript::right binary_operator::right ) argument_list::right call::right < var_2 comparison_operator::right : block::left return_statement::left return True return_statement::right block::right if_statement::right block::right for_statement::right block::right for_statement::right return_statement::left return False return_statement::right block::right function_definition::right module::right",0
211,"    if n == 0:
        return [1]
    my_tri = [1, 3]
    for i in range(2, n + 1):
        if i % 2 == 0:
            my_tri.append(i / 2 + 1)
        else:
            my_tri.append(my_tri[i - 1] + my_tri[i - 2] + (i + 3) / 2)
    return my_tri
","    if n == 0:
        return [1]
    var_1 = [1, 3]
    for var_2 in range(2, n + 1):
        if var_2 % 2 == 0:
            var_1.append(var_2 / 2 + 1)
        else:
            var_1.append(var_1[var_2 - 1] + var_1[var_2 - 2] + (var_2 + 3) / 2)
    return var_1
","module::left if_statement::left if comparison_operator::left n == 0 comparison_operator::right : block::left return_statement::left return list::left [ 1 ] list::right return_statement::right block::right if_statement::right expression_statement::left assignment::left var_1 = list::left [ 1 , 3 ] list::right assignment::right expression_statement::right for_statement::left for var_2 in call::left range argument_list::left ( 2 , binary_operator::left n + 1 binary_operator::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left binary_operator::left var_2 % 2 binary_operator::right == 0 comparison_operator::right : block::left expression_statement::left call::left attribute::left var_1 . append attribute::right argument_list::left ( binary_operator::left binary_operator::left var_2 / 2 binary_operator::right + 1 binary_operator::right ) argument_list::right call::right expression_statement::right block::right else_clause::left else : block::left expression_statement::left call::left attribute::left var_1 . append attribute::right argument_list::left ( binary_operator::left binary_operator::left subscript::left var_1 [ binary_operator::left var_2 - 1 binary_operator::right ] subscript::right + subscript::left var_1 [ binary_operator::left var_2 - 2 binary_operator::right ] subscript::right binary_operator::right + binary_operator::left parenthesized_expression::left ( binary_operator::left var_2 + 3 binary_operator::right ) parenthesized_expression::right / 2 binary_operator::right binary_operator::right ) argument_list::right call::right expression_statement::right block::right else_clause::right if_statement::right block::right for_statement::right return_statement::left return var_1 return_statement::right module::right",1
212,"    result = []
    for word in s.split():
        n_consonants = 0
        for i in range(0, len(word)):
            if word[i].lower() not in [""a"",""e"",""i"",""o"",""u""]:
                n_consonants += 1 
        if n_consonants == n:
            result.append(word)
    return result

","    var_1 = []
    for var_2 in s.split():
        var_3 = 0
        for var_4 in range(0, len(var_2)):
            if var_2[var_4].lower() not in [""a"",""e"",""i"",""o"",""u""]:
                var_3 += 1 
        if var_3 == n:
            var_1.append(var_2)
    return var_1

","module::left expression_statement::left assignment::left var_1 = list::left [ ] list::right assignment::right expression_statement::right for_statement::left for var_2 in call::left attribute::left s . split attribute::right argument_list::left ( ) argument_list::right call::right : block::left expression_statement::left assignment::left var_3 = 0 assignment::right expression_statement::right for_statement::left for var_4 in call::left range argument_list::left ( 0 , call::left len argument_list::left ( var_2 ) argument_list::right call::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left call::left attribute::left subscript::left var_2 [ var_4 ] subscript::right . lower attribute::right argument_list::left ( ) argument_list::right call::right not in list::left [ string::left "" a "" string::right , string::left "" e "" string::right , string::left "" i "" string::right , string::left "" o "" string::right , string::left "" u "" string::right ] list::right comparison_operator::right : block::left expression_statement::left augmented_assignment::left var_3 += 1 augmented_assignment::right expression_statement::right block::right if_statement::right block::right for_statement::right if_statement::left if comparison_operator::left var_3 == n comparison_operator::right : block::left expression_statement::left call::left attribute::left var_1 . append attribute::right argument_list::left ( var_2 ) argument_list::right call::right expression_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return var_1 return_statement::right module::right",1
213," 
    check = txt.split(' ')[-1]
    return True if len(check) == 1 and (97 <= ord(check.lower()) <= 122) else False
"," 
    var_1 = txt.split(' ')[-1]
    return True if len(var_1) == 1 and (97 <= ord(var_1.lower()) <= 122) else False
",module::left expression_statement::left assignment::left var_1 = subscript::left call::left attribute::left txt . split attribute::right argument_list::left ( string::left '   ' string::right ) argument_list::right call::right [ unary_operator::left - 1 unary_operator::right ] subscript::right assignment::right expression_statement::right return_statement::left return conditional_expression::left True if boolean_operator::left comparison_operator::left call::left len argument_list::left ( var_1 ) argument_list::right call::right == 1 comparison_operator::right and parenthesized_expression::left ( comparison_operator::left 97 <= call::left ord argument_list::left ( call::left attribute::left var_1 . lower attribute::right argument_list::left ( ) argument_list::right call::right ) argument_list::right call::right <= 122 comparison_operator::right ) parenthesized_expression::right boolean_operator::right else False conditional_expression::right return_statement::right module::right,1
214,"def make_a_pile(n):
    """"""
    Given a positive integer n, you have to make a pile of n levels of stones.
    The first level has n stones.
    The number of stones in the next level is:
        - the next odd number if n is odd.
        - the next even number if n is even.
    Return the number of stones in each level in a list, where element at index
    i represents the number of stones in the level (i+1).

    Examples:
    >>> make_a_pile(3)
    [3, 5, 7]
    """"""
    pile = []
    current_stones = n
    for _ in range(n):
        pile.append(current_stones)
        current_stones += 2
    return pile","def make_a_pile(var_1):
    """"""
    Given a positive integer n, you have to make a pile of n levels of stones.
    The first level has n stones.
    The number of stones in the next level is:
        - the next odd number if n is odd.
        - the next even number if n is even.
    Return the number of stones in each level in a list, where element at index
    i represents the number of stones in the level (i+1).

    Examples:
    >>> make_a_pile(3)
    [3, 5, 7]
    """"""
    var_2 = []
    var_3 = var_1
    for var_4 in range(var_1):
        var_2.append(var_3)
        var_3 += 2
    return var_2","module::left function_definition::left def make_a_pile parameters::left ( var_1 ) parameters::right : block::left expression_statement::left string::left """""" 
    Given a positive integer n, you have to make a pile of n levels of stones.
    The first level has n stones.
    The number of stones in the next level is:
        - the next odd number if n is odd.
        - the next even number if n is even.
    Return the number of stones in each level in a list, where element at index
    i represents the number of stones in the level (i+1).

    Examples:
    >>> make_a_pile(3)
    [3, 5, 7]
     """""" string::right expression_statement::right expression_statement::left assignment::left var_2 = list::left [ ] list::right assignment::right expression_statement::right expression_statement::left assignment::left var_3 = var_1 assignment::right expression_statement::right for_statement::left for var_4 in call::left range argument_list::left ( var_1 ) argument_list::right call::right : block::left expression_statement::left call::left attribute::left var_2 . append attribute::right argument_list::left ( var_3 ) argument_list::right call::right expression_statement::right expression_statement::left augmented_assignment::left var_3 += 2 augmented_assignment::right expression_statement::right block::right for_statement::right return_statement::left return var_2 return_statement::right block::right function_definition::right module::right",0
215,"    return ''.join(strings)
","    return ''.join(strings)
",module::left return_statement::left return call::left attribute::left string::left ' ' string::right . join attribute::right argument_list::left ( strings ) argument_list::right call::right return_statement::right module::right,1
216,"    if len(word) < 3:
        return """"

    vowels = {""a"", ""e"", ""i"", ""o"", ""u"", ""A"", ""E"", 'O', 'U', 'I'}
    for i in range(len(word)-2, 0, -1):
        if word[i] in vowels:
            if (word[i+1] not in vowels) and (word[i-1] not in vowels):
                return word[i]
    return """"
","    if len(word) < 3:
        return """"

    var_1 = {""a"", ""e"", ""i"", ""o"", ""u"", ""A"", ""E"", 'O', 'U', 'I'}
    for var_2 in range(len(word)-2, 0, -1):
        if word[var_2] in var_1:
            if (word[var_2+1] not in var_1) and (word[var_2-1] not in var_1):
                return word[var_2]
    return """"
","module::left if_statement::left if comparison_operator::left call::left len argument_list::left ( word ) argument_list::right call::right < 3 comparison_operator::right : block::left return_statement::left return string::left "" "" string::right return_statement::right block::right if_statement::right expression_statement::left assignment::left var_1 = set::left { string::left "" a "" string::right , string::left "" e "" string::right , string::left "" i "" string::right , string::left "" o "" string::right , string::left "" u "" string::right , string::left "" A "" string::right , string::left "" E "" string::right , string::left ' O ' string::right , string::left ' U ' string::right , string::left ' I ' string::right } set::right assignment::right expression_statement::right for_statement::left for var_2 in call::left range argument_list::left ( binary_operator::left call::left len argument_list::left ( word ) argument_list::right call::right - 2 binary_operator::right , 0 , unary_operator::left - 1 unary_operator::right ) argument_list::right call::right : block::left if_statement::left if comparison_operator::left subscript::left word [ var_2 ] subscript::right in var_1 comparison_operator::right : block::left if_statement::left if boolean_operator::left parenthesized_expression::left ( comparison_operator::left subscript::left word [ binary_operator::left var_2 + 1 binary_operator::right ] subscript::right not in var_1 comparison_operator::right ) parenthesized_expression::right and parenthesized_expression::left ( comparison_operator::left subscript::left word [ binary_operator::left var_2 - 1 binary_operator::right ] subscript::right not in var_1 comparison_operator::right ) parenthesized_expression::right boolean_operator::right : block::left return_statement::left return subscript::left word [ var_2 ] subscript::right return_statement::right block::right if_statement::right block::right if_statement::right block::right for_statement::right return_statement::left return string::left "" "" string::right return_statement::right module::right",1
217,"    ret = 1
    for i in range(n):
        ret = (2 * ret) % p
    return ret
","    var_1 = 1
    for var_2 in range(n):
        var_1 = (2 * var_1) % p
    return var_1
",module::left expression_statement::left assignment::left var_1 = 1 assignment::right expression_statement::right for_statement::left for var_2 in call::left range argument_list::left ( n ) argument_list::right call::right : block::left expression_statement::left assignment::left var_1 = binary_operator::left parenthesized_expression::left ( binary_operator::left 2 * var_1 binary_operator::right ) parenthesized_expression::right % p binary_operator::right assignment::right expression_statement::right block::right for_statement::right return_statement::left return var_1 return_statement::right module::right,1
